time,x,y
6.320,379.552,435.329
6.321,379.566,435.321
6.322,379.580,435.314
6.323,379.594,435.307
6.324,379.608,435.299
6.325,379.622,435.292
6.326,379.636,435.284
6.327,379.651,435.277
6.328,379.665,435.270
6.329,379.679,435.262
6.330,379.693,435.255
6.331,379.707,435.247
6.332,379.721,435.240
6.333,379.735,435.232
6.334,379.749,435.225
6.335,379.764,435.218
6.336,379.778,435.210
6.337,379.792,435.203
6.338,379.806,435.195
6.339,379.820,435.188
6.340,379.834,435.181
6.341,379.848,435.173
6.342,379.862,435.166
6.343,379.877,435.158
6.344,379.891,435.151
6.345,379.905,435.144
6.346,379.919,435.136
6.347,379.933,435.129
6.348,379.947,435.121
6.349,379.961,435.114
6.350,379.975,435.107
6.351,379.990,435.099
6.352,380.004,435.092
6.353,380.018,435.084
6.354,380.032,435.077
6.355,380.046,435.069
6.356,380.060,435.062
6.357,380.074,435.055
6.358,380.089,435.047
6.359,380.103,435.040
6.360,380.117,435.032
6.361,380.131,435.025
6.362,380.145,435.018
6.363,380.159,435.010
6.364,380.173,435.003
6.365,380.187,434.995
6.366,380.202,434.988
6.367,380.216,434.981
6.368,380.230,434.973
6.369,380.244,434.966
6.370,380.258,434.958
6.371,380.272,434.951
6.372,380.286,434.943
6.373,380.300,434.936
6.374,380.315,434.929
6.375,380.329,434.921
6.376,380.343,434.914
6.377,380.357,434.906
6.378,380.371,434.899
6.379,380.385,434.892
6.380,380.399,434.884
6.381,380.414,434.877
6.382,380.428,434.869
6.383,380.442,434.862
6.384,380.456,434.855
6.385,380.470,434.847
6.386,380.484,434.840
6.387,380.498,434.832
6.388,380.512,434.825
6.389,380.527,434.818
6.390,380.541,434.810
6.391,380.555,434.803
6.392,380.569,434.795
6.393,380.583,434.788
6.394,380.597,434.780
6.395,380.611,434.773
6.396,380.625,434.766
6.397,380.640,434.758
6.398,380.654,434.751
6.399,380.668,434.743
6.400,380.682,434.736
6.401,380.696,434.729
6.402,380.710,434.721
6.403,380.724,434.714
6.404,380.739,434.706
6.405,380.753,434.699
6.406,380.767,434.692
6.407,380.781,434.684
6.408,380.795,434.677
6.409,380.809,434.669
6.410,380.823,434.662
6.411,380.837,434.654
6.412,380.852,434.647
6.413,380.866,434.640
6.414,380.880,434.632
6.415,380.894,434.625
6.416,380.908,434.617
6.417,380.922,434.610
6.418,380.936,434.603
6.419,380.950,434.595
6.420,380.965,434.588
6.421,380.979,434.580
6.422,380.993,434.573
6.423,381.007,434.566
6.424,381.021,434.558
6.425,381.035,434.551
6.426,381.049,434.543
6.427,381.064,434.536
6.428,381.078,434.529
6.429,381.092,434.521
6.430,381.106,434.514
6.431,381.120,434.506
6.432,381.134,434.499
6.433,381.148,434.491
6.434,381.162,434.484
6.435,381.177,434.477
6.436,381.191,434.469
6.437,381.205,434.462
6.438,381.219,434.454
6.439,381.233,434.447
6.440,381.247,434.440
6.441,381.261,434.432
6.442,381.275,434.425
6.443,381.290,434.417
6.444,381.304,434.410
6.445,381.318,434.403
6.446,381.332,434.395
6.447,381.346,434.388
6.448,381.360,434.380
6.449,381.374,434.373
6.450,381.388,434.366
6.451,381.403,434.358
6.452,381.417,434.351
6.453,381.431,434.343
6.454,381.445,434.336
6.455,381.459,434.328
6.456,381.473,434.321
6.457,381.487,434.314
6.458,381.502,434.306
6.459,381.516,434.299
6.460,381.530,434.291
6.461,381.544,434.284
6.462,381.558,434.277
6.463,381.572,434.269
6.464,381.586,434.262
6.465,381.600,434.254
6.466,381.615,434.247
6.467,381.629,434.240
6.468,381.643,434.232
6.469,381.657,434.225
6.470,381.671,434.217
6.471,381.685,434.210
6.472,381.699,434.202
6.473,381.713,434.195
6.474,381.728,434.188
6.475,381.742,434.180
6.476,381.756,434.173
6.477,381.770,434.165
6.478,381.784,434.158
6.479,381.798,434.151
6.480,381.812,434.143
6.481,381.827,434.136
6.482,381.841,434.128
6.483,381.855,434.121
6.484,381.869,434.114
6.485,381.883,434.106
6.486,381.897,434.099
6.487,381.911,434.091
6.488,381.925,434.084
6.489,381.940,434.077
6.490,381.954,434.069
6.491,381.968,434.062
6.492,381.982,434.054
6.493,381.996,434.047
6.494,382.010,434.039
6.495,382.024,434.032
6.496,382.038,434.025
6.497,382.053,434.017
6.498,382.067,434.010
6.499,382.081,434.002
6.500,382.095,433.995
6.501,382.109,433.988
6.502,382.123,433.980
6.503,382.137,433.973
6.504,382.152,433.965
6.505,382.166,433.958
6.506,382.180,433.951
6.507,382.194,433.943
6.508,382.208,433.936
6.509,382.222,433.928
6.510,382.236,433.921
6.511,382.250,433.913
6.512,382.265,433.906
6.513,382.279,433.899
6.514,382.293,433.891
6.515,382.307,433.884
6.516,382.321,433.876
6.517,382.335,433.869
6.518,382.349,433.862
6.519,382.363,433.854
6.520,382.378,433.847
6.521,382.392,433.839
6.522,382.406,433.832
6.523,382.420,433.825
6.524,382.434,433.817
6.525,382.448,433.810
6.526,382.462,433.802
6.527,382.477,433.795
6.528,382.491,433.788
6.529,382.505,433.780
6.530,382.519,433.773
6.531,382.533,433.765
6.532,382.547,433.758
6.533,382.561,433.750
6.534,382.575,433.743
6.535,382.590,433.736
6.536,382.604,433.728
6.537,382.618,433.721
6.538,382.632,433.713
6.539,382.646,433.706
6.540,382.660,433.699
6.541,382.674,433.691
6.542,382.688,433.684
6.543,382.703,433.676
6.544,382.717,433.669
6.545,382.731,433.662
6.546,382.745,433.654
6.547,382.759,433.647
6.548,382.773,433.639
6.549,382.787,433.632
6.550,382.801,433.625
6.551,382.816,433.617
6.552,382.830,433.610
6.553,382.844,433.602
6.554,382.858,433.595
6.555,382.872,433.587
6.556,382.886,433.580
6.557,382.900,433.573
6.558,382.915,433.565
6.559,382.929,433.558
6.560,382.943,433.550
6.561,382.957,433.543
6.562,382.971,433.536
6.563,382.985,433.528
6.564,382.999,433.521
6.565,383.013,433.513
6.566,383.028,433.506
6.567,383.042,433.499
6.568,383.056,433.491
6.569,383.070,433.484
6.570,383.084,433.476
6.571,383.098,433.469
6.572,383.112,433.461
6.573,383.126,433.454
6.574,383.141,433.447
6.575,383.155,433.439
6.576,383.169,433.432
6.577,383.183,433.424
6.578,383.197,433.417
6.579,383.211,433.410
6.580,383.225,433.402
6.581,383.240,433.395
6.582,383.254,433.387
6.583,383.268,433.380
6.584,383.282,433.373
6.585,383.296,433.365
6.586,383.310,433.358
6.587,383.324,433.350
6.588,383.338,433.343
6.589,383.353,433.336
6.590,383.367,433.328
6.591,383.381,433.321
6.592,383.395,433.313
6.593,383.409,433.306
6.594,383.423,433.298
6.595,383.437,433.291
6.596,383.451,433.284
6.597,383.466,433.276
6.598,383.480,433.269
6.599,383.494,433.261
6.600,383.508,433.254
6.601,383.522,433.247
6.602,383.536,433.239
6.603,383.550,433.232
6.604,383.565,433.224
6.605,383.579,433.217
6.606,383.593,433.210
6.607,383.607,433.202
6.608,383.621,433.195
6.609,383.635,433.187
6.610,383.649,433.180
6.611,383.663,433.172
6.612,383.678,433.165
6.613,383.692,433.158
6.614,383.706,433.150
6.615,383.720,433.143
6.616,383.734,433.135
6.617,383.748,433.128
6.618,383.762,433.121
6.619,383.776,433.113
6.620,383.791,433.106
6.621,383.805,433.098
6.622,383.819,433.091
6.623,383.833,433.084
6.624,383.847,433.076
6.625,383.861,433.069
6.626,383.875,433.061
6.627,383.890,433.054
6.628,383.904,433.047
6.629,383.918,433.039
6.630,383.932,433.032
6.631,383.946,433.024
6.632,383.960,433.017
6.633,383.974,433.009
6.634,383.988,433.002
6.635,384.003,432.995
6.636,384.017,432.987
6.637,384.031,432.980
6.638,384.045,432.972
6.639,384.059,432.965
6.640,384.073,432.958
6.641,384.087,432.950
6.642,384.101,432.943
6.643,384.116,432.935
6.644,384.130,432.928
6.645,384.144,432.921
6.646,384.158,432.913
6.647,384.172,432.906
6.648,384.186,432.898
6.649,384.200,432.891
6.650,384.214,432.884
6.651,384.229,432.876
6.652,384.243,432.869
6.653,384.257,432.861
6.654,384.271,432.854
6.655,384.285,432.846
6.656,384.299,432.839
6.657,384.313,432.832
6.658,384.328,432.824
6.659,384.342,432.817
6.660,384.356,432.809
6.661,384.370,432.802
6.662,384.384,432.795
6.663,384.398,432.787
6.664,384.412,432.780
6.665,384.426,432.772
6.666,384.441,432.765
6.667,384.455,432.758
6.668,384.469,432.750
6.669,384.483,432.743
6.670,384.497,432.735
6.671,384.511,432.728
6.672,384.525,432.720
6.673,384.539,432.713
6.674,384.554,432.706
6.675,384.568,432.698
6.676,384.582,432.691
6.677,384.596,432.683
6.678,384.610,432.676
6.679,384.624,432.669
6.680,384.638,432.661
6.681,384.653,432.654
6.682,384.667,432.646
6.683,384.681,432.639
6.684,384.695,432.632
6.685,384.709,432.624
6.686,384.723,432.617
6.687,384.737,432.609
6.688,384.751,432.602
6.689,384.766,432.595
6.690,384.780,432.587
6.691,384.794,432.580
6.692,384.808,432.572
6.693,384.822,432.565
6.694,384.836,432.557
6.695,384.850,432.550
6.696,384.864,432.543
6.697,384.879,432.535
6.698,384.893,432.528
6.699,384.907,432.520
6.700,384.921,432.513
6.701,384.935,432.506
6.702,384.949,432.498
6.703,384.963,432.491
6.704,384.978,432.483
6.705,384.992,432.476
6.706,385.006,432.469
6.707,385.020,432.461
6.708,385.034,432.454
6.709,385.048,432.446
6.710,385.062,432.439
6.711,385.076,432.431
6.712,385.091,432.424
6.713,385.105,432.417
6.714,385.119,432.409
6.715,385.133,432.402
6.716,385.147,432.394
6.717,385.161,432.387
6.718,385.175,432.380
6.719,385.189,432.372
6.720,385.204,432.365
6.721,385.218,432.357
6.722,385.232,432.350
6.723,385.246,432.343
6.724,385.260,432.335
6.725,385.274,432.328
6.726,385.288,432.320
6.727,385.303,432.313
6.728,385.317,432.306
6.729,385.331,432.298
6.730,385.345,432.291
6.731,385.359,432.283
6.732,385.373,432.276
6.733,385.387,432.268
6.734,385.401,432.261
6.735,385.416,432.254
6.736,385.430,432.246
6.737,385.444,432.239
6.738,385.458,432.231
6.739,385.472,432.224
6.740,385.486,432.217
6.741,385.500,432.209
6.742,385.514,432.202
6.743,385.529,432.194
6.744,385.543,432.187
6.745,385.557,432.180
6.746,385.571,432.172
6.747,385.585,432.165
6.748,385.599,432.157
6.749,385.613,432.150
6.750,385.627,432.143
6.751,385.642,432.135
6.752,385.656,432.128
6.753,385.670,432.120
6.754,385.684,432.113
6.755,385.698,432.105
6.756,385.712,432.098
6.757,385.726,432.091
6.758,385.741,432.083
6.759,385.755,432.076
6.760,385.769,432.068
6.761,385.783,432.061
6.762,385.797,432.054
6.763,385.811,432.046
6.764,385.825,432.039
6.765,385.839,432.031
6.766,385.854,432.024
6.767,385.868,432.017
6.768,385.882,432.009
6.769,385.896,432.002
6.770,385.910,431.994
6.771,385.924,431.987
6.772,385.938,431.979
6.773,385.952,431.972
6.774,385.967,431.965
6.775,385.981,431.957
6.776,385.995,431.950
6.777,386.009,431.942
6.778,386.023,431.935
6.779,386.037,431.928
6.780,386.051,431.920
6.781,386.066,431.913
6.782,386.080,431.905
6.783,386.094,431.898
6.784,386.108,431.891
6.785,386.122,431.883
6.786,386.136,431.876
6.787,386.150,431.868
6.788,386.164,431.861
6.789,386.179,431.854
6.790,386.193,431.846
6.791,386.207,431.839
6.792,386.221,431.831
6.793,386.235,431.824
6.794,386.249,431.816
6.795,386.263,431.809
6.796,386.277,431.802
6.797,386.292,431.794
6.798,386.306,431.787
6.799,386.320,431.779
6.800,386.334,431.772
6.801,386.348,431.765
6.802,386.362,431.757
6.803,386.376,431.750
6.804,386.391,431.742
6.805,386.405,431.735
6.806,386.419,431.728
6.807,386.433,431.720
6.808,386.447,431.713
6.809,386.461,431.705
6.810,386.475,431.698
6.811,386.489,431.690
6.812,386.504,431.683
6.813,386.518,431.676
6.814,386.532,431.668
6.815,386.546,431.661
6.816,386.560,431.653
6.817,386.574,431.646
6.818,386.588,431.639
6.819,386.602,431.631
6.820,386.617,431.624
6.821,386.631,431.616
6.822,386.645,431.609
6.823,386.659,431.602
6.824,386.673,431.594
6.825,386.687,431.587
6.826,386.701,431.579
6.827,386.716,431.572
6.828,386.730,431.565
6.829,386.744,431.557
6.830,386.758,431.550
6.831,386.772,431.542
6.832,386.786,431.535
6.833,386.800,431.527
6.834,386.814,431.520
6.835,386.829,431.513
6.836,386.843,431.505
6.837,386.857,431.498
6.838,386.871,431.490
6.839,386.885,431.483
6.840,386.899,431.476
6.841,386.913,431.468
6.842,386.927,431.461
6.843,386.942,431.453
6.844,386.956,431.446
6.845,386.970,431.439
6.846,386.984,431.431
6.847,386.998,431.424
6.848,387.012,431.416
6.849,387.026,431.409
6.850,387.040,431.402
6.851,387.055,431.394
6.852,387.069,431.387
6.853,387.083,431.379
6.854,387.097,431.372
6.855,387.111,431.364
6.856,387.125,431.357
6.857,387.139,431.350
6.858,387.154,431.342
6.859,387.168,431.335
6.860,387.182,431.327
6.861,387.196,431.320
6.862,387.210,431.313
6.863,387.224,431.305
6.864,387.238,431.298
6.865,387.252,431.290
6.866,387.267,431.283
6.867,387.281,431.276
6.868,387.295,431.268
6.869,387.309,431.261
6.870,387.323,431.253
6.871,387.337,431.246
6.872,387.351,431.238
6.873,387.365,431.231
6.874,387.380,431.224
6.875,387.394,431.216
6.876,387.408,431.209
6.877,387.422,431.201
6.878,387.436,431.194
6.879,387.450,431.187
6.880,387.464,431.179
6.881,387.479,431.172
6.882,387.493,431.164
6.883,387.507,431.157
6.884,387.521,431.150
6.885,387.535,431.142
6.886,387.549,431.135
6.887,387.563,431.127
6.888,387.577,431.120
6.889,387.592,431.113
6.890,387.606,431.105
6.891,387.620,431.098
6.892,387.634,431.090
6.893,387.648,431.083
6.894,387.662,431.075
6.895,387.676,431.068
6.896,387.690,431.061
6.897,387.705,431.053
6.898,387.719,431.046
6.899,387.733,431.038
6.900,387.747,431.031
6.901,387.761,431.024
6.902,387.775,431.016
6.903,387.789,431.009
6.904,387.804,431.001
6.905,387.818,430.994
6.906,387.832,430.987
6.907,387.846,430.979
6.908,387.860,430.972
6.909,387.874,430.964
6.910,387.888,430.957
6.911,387.902,430.949
6.912,387.917,430.942
6.913,387.931,430.935
6.914,387.945,430.927
6.915,387.959,430.920
6.916,387.973,430.912
6.917,387.987,430.905
6.918,388.001,430.898
6.919,388.015,430.890
6.920,388.030,430.883
6.921,388.044,430.875
6.922,388.058,430.868
6.923,388.072,430.861
6.924,388.086,430.853
6.925,388.100,430.846
6.926,388.114,430.838
6.927,388.129,430.831
6.928,388.143,430.824
6.929,388.157,430.816
6.930,388.171,430.809
6.931,388.185,430.801
6.932,388.199,430.794
6.933,388.213,430.786
6.934,388.227,430.779
6.935,388.242,430.772
6.936,388.256,430.764
6.937,388.270,430.757
6.938,388.284,430.749
6.939,388.298,430.742
6.940,388.312,430.735
6.941,388.326,430.727
6.942,388.340,430.720
6.943,388.355,430.712
6.944,388.369,430.705
6.945,388.383,430.698
6.946,388.397,430.690
6.947,388.411,430.683
6.948,388.425,430.675
6.949,388.439,430.668
6.950,388.453,430.661
6.951,388.468,430.653
6.952,388.482,430.646
6.953,388.496,430.638
6.954,388.510,430.631
6.955,388.524,430.623
6.956,388.538,430.616
6.957,388.552,430.609
6.958,388.567,430.601
6.959,388.581,430.594
6.960,388.595,430.586
6.961,388.609,430.579
6.962,388.623,430.572
6.963,388.637,430.564
6.964,388.651,430.557
6.965,388.665,430.549
6.966,388.680,430.542
6.967,388.694,430.535
6.968,388.708,430.527
6.969,388.722,430.520
6.970,388.736,430.512
6.971,388.750,430.505
6.972,388.764,430.497
6.973,388.778,430.490
6.974,388.793,430.483
6.975,388.807,430.475
6.976,388.821,430.468
6.977,388.835,430.460
6.978,388.849,430.453
6.979,388.863,430.446
6.980,388.877,430.438
6.981,388.892,430.431
6.982,388.906,430.423
6.983,388.920,430.416
6.984,388.934,430.409
6.985,388.948,430.401
6.986,388.962,430.394
6.987,388.976,430.386
6.988,388.990,430.379
6.989,389.005,430.372
6.990,389.019,430.364
6.991,389.033,430.357
6.992,389.047,430.349
6.993,389.061,430.342
6.994,389.075,430.334
6.995,389.089,430.327
6.996,389.103,430.320
6.997,389.118,430.312
6.998,389.132,430.305
6.999,389.146,430.297
7.000,389.160,430.290
7.001,389.174,430.283
7.002,389.188,430.275
7.003,389.202,430.268
7.004,389.217,430.260
7.005,389.231,430.253
7.006,389.245,430.245
7.007,389.259,430.238
7.008,389.273,430.231
7.009,389.287,430.223
7.010,389.301,430.216
7.011,389.315,430.208
7.012,389.330,430.201
7.013,389.344,430.194
7.014,389.358,430.186
7.015,389.372,430.179
7.016,389.386,430.171
7.017,389.400,430.164
7.018,389.414,430.156
7.019,389.428,430.149
7.020,389.443,430.142
7.021,389.457,430.134
7.022,389.471,430.127
7.023,389.485,430.119
7.024,389.499,430.112
7.025,389.513,430.104
7.026,389.527,430.097
7.027,389.542,430.090
7.028,389.556,430.082
7.029,389.570,430.075
7.030,389.584,430.067
7.031,389.598,430.060
7.032,389.612,430.053
7.033,389.626,430.045
7.034,389.640,430.038
7.035,389.655,430.030
7.036,389.669,430.023
7.037,389.683,430.015
7.038,389.697,430.008
7.039,389.711,430.001
7.040,389.725,429.993
7.041,389.739,429.986
7.042,389.753,429.978
7.043,389.768,429.971
7.044,389.782,429.964
7.045,389.796,429.956
7.046,389.810,429.949
7.047,389.824,429.941
7.048,389.838,429.934
7.049,389.852,429.926
7.050,389.867,429.919
7.051,389.881,429.912
7.052,389.895,429.904
7.053,389.909,429.897
7.054,389.923,429.889
7.055,389.937,429.882
7.056,389.951,429.874
7.057,389.965,429.867
7.058,389.980,429.860
7.059,389.994,429.852
7.060,390.008,429.845
7.061,390.022,429.837
7.062,390.036,429.830
7.063,390.050,429.823
7.064,390.064,429.815
7.065,390.078,429.808
7.066,390.093,429.800
7.067,390.107,429.793
7.068,390.121,429.785
7.069,390.135,429.778
7.070,390.149,429.771
7.071,390.163,429.763
7.072,390.177,429.756
7.073,390.191,429.748
7.074,390.206,429.741
7.075,390.220,429.733
7.076,390.234,429.726
7.077,390.248,429.719
7.078,390.262,429.711
7.079,390.276,429.704
7.080,390.290,429.696
7.081,390.305,429.689
7.082,390.319,429.682
7.083,390.333,429.674
7.084,390.347,429.667
7.085,390.361,429.659
7.086,390.375,429.652
7.087,390.389,429.644
7.088,390.403,429.637
7.089,390.418,429.630
7.090,390.432,429.622
7.091,390.446,429.615
7.092,390.460,429.607
7.093,390.474,429.600
7.094,390.488,429.593
7.095,390.502,429.585
7.096,390.516,429.578
7.097,390.531,429.570
7.098,390.545,429.563
7.099,390.559,429.555
7.100,390.573,429.548
7.101,390.587,429.541
7.102,390.601,429.533
7.103,390.615,429.526
7.104,390.630,429.518
7.105,390.644,429.511
7.106,390.658,429.503
7.107,390.672,429.496
7.108,390.686,429.489
7.109,390.700,429.481
7.110,390.714,429.474
7.111,390.728,429.466
7.112,390.743,429.459
7.113,390.757,429.452
7.114,390.771,429.444
7.115,390.785,429.437
7.116,390.799,429.429
7.117,390.813,429.422
7.118,390.827,429.414
7.119,390.841,429.407
7.120,390.856,429.400
7.121,390.870,429.392
7.122,390.884,429.385
7.123,390.898,429.377
7.124,390.912,429.370
7.125,390.926,429.362
7.126,390.940,429.355
7.127,390.955,429.348
7.128,390.969,429.340
7.129,390.983,429.333
7.130,390.997,429.325
7.131,391.011,429.318
7.132,391.025,429.311
7.133,391.039,429.303
7.134,391.053,429.296
7.135,391.068,429.288
7.136,391.082,429.281
7.137,391.096,429.273
7.138,391.110,429.266
7.139,391.124,429.259
7.140,391.138,429.251
7.141,391.152,429.244
7.142,391.166,429.236
7.143,391.181,429.229
7.144,391.195,429.222
7.145,391.209,429.214
7.146,391.223,429.207
7.147,391.237,429.199
7.148,391.251,429.192
7.149,391.265,429.184
7.150,391.280,429.177
7.151,391.294,429.170
7.152,391.308,429.162
7.153,391.322,429.155
7.154,391.336,429.147
7.155,391.350,429.140
7.156,391.364,429.132
7.157,391.378,429.125
7.158,391.393,429.118
7.159,391.407,429.110
7.160,391.421,429.103
7.161,391.435,429.095
7.162,391.449,429.088
7.163,391.463,429.081
7.164,391.477,429.073
7.165,391.491,429.066
7.166,391.506,429.058
7.167,391.520,429.051
7.168,391.534,429.043
7.169,391.548,429.036
7.170,391.562,429.029
7.171,391.576,429.021
7.172,391.590,429.014
7.173,391.604,429.006
7.174,391.619,428.999
7.175,391.633,428.991
7.176,391.647,428.984
7.177,391.661,428.977
7.178,391.675,428.969
7.179,391.689,428.962
7.180,391.703,428.954
7.181,391.718,428.947
7.182,391.732,428.940
7.183,391.746,428.932
7.184,391.760,428.925
7.185,391.774,428.917
7.186,391.788,428.910
7.187,391.802,428.902
7.188,391.816,428.895
7.189,391.831,428.888
7.190,391.845,428.880
7.191,391.859,428.873
7.192,391.873,428.865
7.193,391.887,428.858
7.194,391.901,428.851
7.195,391.915,428.843
7.196,391.929,428.836
7.197,391.944,428.828
7.198,391.958,428.821
7.199,391.972,428.813
