time,imsi,cellId,isServingCell?,RSRP(dBm),RSRQ(dB)
3.176,2,7,1,-51.418,-5.112
3.176,2,8,0,-80.219,-33.913
3.176,2,9,0,-79.387,-33.081
3.181,1,1,0,-61.519,-10.474
3.181,1,2,0,-90.239,-39.194
3.181,1,3,0,-90.599,-39.554
3.181,1,4,0,-58.227,-7.182
3.181,1,5,0,-74.029,-22.984
3.181,1,6,0,-84.316,-33.271
3.181,1,7,1,-57.766,-6.721
3.181,1,8,0,-87.210,-36.165
3.181,1,9,0,-87.210,-36.165
3.181,2,1,0,-60.090,-13.782
3.181,2,2,0,-77.774,-31.467
3.181,2,3,0,-86.759,-40.452
3.181,2,4,0,-74.086,-27.778
3.181,2,5,0,-54.654,-8.347
3.181,2,6,0,-81.725,-35.417
3.181,2,7,1,-51.420,-5.112
3.181,2,8,0,-80.221,-33.913
3.181,2,9,0,-79.389,-33.081
3.186,1,1,0,-61.520,-10.474
3.186,1,2,0,-90.239,-39.192
3.186,1,3,0,-90.600,-39.554
3.186,1,4,0,-58.230,-7.183
3.186,1,5,0,-74.031,-22.985
3.186,1,6,0,-84.319,-33.272
3.186,1,7,1,-57.766,-6.720
3.186,1,8,0,-87.211,-36.165
3.186,1,9,0,-87.211,-36.165
3.186,2,1,0,-60.089,-13.780
3.186,2,2,0,-77.779,-31.470
3.186,2,3,0,-86.760,-40.451
3.186,2,4,0,-74.077,-27.767
3.186,2,5,0,-54.657,-8.347
3.186,2,6,0,-81.724,-35.415
3.186,2,7,1,-51.422,-5.112
3.186,2,8,0,-80.223,-33.914
3.186,2,9,0,-79.391,-33.081
3.191,1,1,0,-61.522,-10.474
3.191,1,2,0,-90.239,-39.191
3.191,1,3,0,-90.602,-39.554
3.191,1,4,0,-58.232,-7.184
3.191,1,5,0,-74.033,-22.985
3.191,1,6,0,-84.321,-33.273
3.191,1,7,1,-57.766,-6.718
3.191,1,8,0,-87.212,-36.164
3.191,1,9,0,-87.212,-36.164
3.191,2,1,0,-60.089,-13.777
3.191,2,2,0,-77.784,-31.473
3.191,2,3,0,-86.761,-40.450
3.191,2,4,0,-74.067,-27.756
3.191,2,5,0,-54.659,-8.347
3.191,2,6,0,-81.723,-35.412
3.191,2,7,1,-51.424,-5.113
3.191,2,8,0,-80.226,-33.914
3.191,2,9,0,-79.392,-33.081
3.196,1,1,0,-61.523,-10.474
3.196,1,2,0,-90.239,-39.189
3.196,1,3,0,-90.603,-39.553
3.196,1,4,0,-58.235,-7.186
3.196,1,5,0,-74.036,-22.986
3.196,1,6,0,-84.324,-33.274
3.196,1,7,1,-57.767,-6.717
3.196,1,8,0,-87.214,-36.164
3.196,1,9,0,-87.214,-36.164
3.196,2,1,0,-60.088,-13.774
3.196,2,2,0,-77.789,-31.476
3.196,2,3,0,-86.762,-40.449
3.196,2,4,0,-74.058,-27.744
3.196,2,5,0,-54.661,-8.348
3.196,2,6,0,-81.723,-35.409
3.196,2,7,1,-51.426,-5.113
3.196,2,8,0,-80.228,-33.915
3.196,2,9,0,-79.394,-33.081
3.201,1,1,0,-61.525,-10.474
3.201,1,2,0,-90.239,-39.188
3.201,1,3,0,-90.604,-39.553
3.201,1,4,0,-58.238,-7.187
3.201,1,5,0,-74.038,-22.987
3.201,1,6,0,-84.326,-33.275
3.201,1,7,1,-57.768,-6.716
3.201,1,8,0,-87.215,-36.164
3.201,1,9,0,-87.215,-36.164
3.201,2,1,0,-60.087,-13.772
3.201,2,2,0,-77.794,-31.479
3.201,2,3,0,-86.763,-40.448
3.201,2,4,0,-74.049,-27.733
3.201,2,5,0,-54.664,-8.348
3.201,2,6,0,-81.722,-35.407
3.201,2,7,1,-51.429,-5.113
3.201,2,8,0,-80.230,-33.915
3.201,2,9,0,-79.396,-33.081
3.206,1,1,0,-61.527,-10.474
3.206,1,2,0,-90.239,-39.186
3.206,1,3,0,-90.606,-39.553
3.206,1,4,0,-58.240,-7.188
3.206,1,5,0,-74.040,-22.988
3.206,1,6,0,-84.329,-33.276
3.206,1,7,1,-57.768,-6.715
3.206,1,8,0,-87.216,-36.164
3.206,1,9,0,-87.216,-36.164
3.206,2,1,0,-60.087,-13.769
3.206,2,2,0,-77.799,-31.482
3.206,2,3,0,-86.764,-40.447
3.206,2,4,0,-74.039,-27.722
3.206,2,5,0,-54.666,-8.349
3.206,2,6,0,-81.721,-35.404
3.206,2,7,1,-51.431,-5.113
3.206,2,8,0,-80.233,-33.915
3.206,2,9,0,-79.398,-33.081
3.211,1,1,0,-61.528,-10.474
3.211,1,2,0,-90.239,-39.185
3.211,1,3,0,-90.607,-39.553
3.211,1,4,0,-58.243,-7.189
3.211,1,5,0,-74.043,-22.989
3.211,1,6,0,-84.332,-33.278
3.211,1,7,1,-57.768,-6.714
3.211,1,8,0,-87.217,-36.163
3.211,1,9,0,-87.217,-36.163
3.211,2,1,0,-60.086,-13.767
3.211,2,2,0,-77.804,-31.485
3.211,2,3,0,-86.765,-40.446
3.211,2,4,0,-74.030,-27.711
3.211,2,5,0,-54.668,-8.349
3.211,2,6,0,-81.721,-35.401
3.211,2,7,1,-51.433,-5.114
3.211,2,8,0,-80.235,-33.915
3.211,2,9,0,-79.400,-33.081
3.216,1,1,0,-61.530,-10.474
3.216,1,2,0,-90.239,-39.183
3.216,1,3,0,-90.608,-39.553
3.216,1,4,0,-58.246,-7.190
3.216,1,5,0,-74.045,-22.989
3.216,1,6,0,-84.334,-33.279
3.216,1,7,1,-57.769,-6.713
3.216,1,8,0,-87.219,-36.163
3.216,1,9,0,-87.219,-36.163
3.216,2,1,0,-60.085,-13.764
3.216,2,2,0,-77.809,-31.488
3.216,2,3,0,-86.766,-40.445
3.216,2,4,0,-74.021,-27.699
3.216,2,5,0,-54.671,-8.349
3.216,2,6,0,-81.720,-35.398
3.216,2,7,1,-51.435,-5.114
3.216,2,8,0,-80.237,-33.916
3.216,2,9,0,-79.402,-33.080
3.221,1,1,0,-61.532,-10.474
3.221,1,2,0,-90.239,-39.182
3.221,1,3,0,-90.610,-39.552
3.221,1,4,0,-58.248,-7.191
3.221,1,5,0,-74.047,-22.990
3.221,1,6,0,-84.337,-33.280
3.221,1,7,1,-57.769,-6.712
3.221,1,8,0,-87.220,-36.162
3.221,1,9,0,-87.220,-36.162
3.221,2,1,0,-60.085,-13.761
3.221,2,2,0,-77.814,-31.491
3.221,2,3,0,-86.767,-40.444
3.221,2,4,0,-74.012,-27.688
3.221,2,5,0,-54.673,-8.350
3.221,2,6,0,-81.719,-35.396
3.221,2,7,1,-51.438,-5.114
3.221,2,8,0,-80.239,-33.916
3.221,2,9,0,-79.404,-33.080
3.226,1,1,0,-61.533,-10.474
3.226,1,2,0,-90.239,-39.180
3.226,1,3,0,-90.611,-39.552
3.226,1,4,0,-58.251,-7.192
3.226,1,5,0,-74.050,-22.991
3.226,1,6,0,-84.339,-33.281
3.226,1,7,1,-57.770,-6.711
3.226,1,8,0,-87.221,-36.162
3.226,1,9,0,-87.221,-36.162
3.226,2,1,0,-60.084,-13.759
3.226,2,2,0,-77.819,-31.494
3.226,2,3,0,-86.768,-40.443
3.226,2,4,0,-74.002,-27.677
3.226,2,5,0,-54.675,-8.350
3.226,2,6,0,-81.718,-35.393
3.226,2,7,1,-51.440,-5.114
3.226,2,8,0,-80.242,-33.916
3.226,2,9,0,-79.406,-33.080
3.231,1,1,0,-61.535,-10.475
3.231,1,2,0,-90.239,-39.179
3.231,1,3,0,-90.612,-39.552
3.231,1,4,0,-58.254,-7.193
3.231,1,5,0,-74.052,-22.992
3.231,1,6,0,-84.342,-33.282
3.231,1,7,1,-57.770,-6.710
3.231,1,8,0,-87.222,-36.162
3.231,1,9,0,-87.222,-36.162
3.231,2,1,0,-60.084,-13.756
3.231,2,2,0,-77.824,-31.497
3.231,2,3,0,-86.769,-40.442
3.231,2,4,0,-73.993,-27.666
3.231,2,5,0,-54.678,-8.350
3.231,2,6,0,-81.718,-35.390
3.231,2,7,1,-51.442,-5.115
3.231,2,8,0,-80.244,-33.917
3.231,2,9,0,-79.407,-33.080
3.236,1,1,0,-61.536,-10.475
3.236,1,2,0,-90.239,-39.177
3.236,1,3,0,-90.614,-39.552
3.236,1,4,0,-58.256,-7.195
3.236,1,5,0,-74.054,-22.993
3.236,1,6,0,-84.345,-33.283
3.236,1,7,1,-57.771,-6.709
3.236,1,8,0,-87.223,-36.161
3.236,1,9,0,-87.223,-36.161
3.236,2,1,0,-60.083,-13.754
3.236,2,2,0,-77.829,-31.500
3.236,2,3,0,-86.770,-40.441
3.236,2,4,0,-73.984,-27.654
3.236,2,5,0,-54.680,-8.351
3.236,2,6,0,-81.717,-35.388
3.236,2,7,1,-51.444,-5.115
3.236,2,8,0,-80.246,-33.917
3.236,2,9,0,-79.409,-33.080
3.241,1,1,0,-61.538,-10.475
3.241,1,2,0,-90.239,-39.176
3.241,1,3,0,-90.615,-39.551
3.241,1,4,0,-58.259,-7.196
3.241,1,5,0,-74.057,-22.993
3.241,1,6,0,-84.347,-33.284
3.241,1,7,1,-57.771,-6.708
3.241,1,8,0,-87.225,-36.161
3.241,1,9,0,-87.225,-36.161
3.241,2,1,0,-60.082,-13.751
3.241,2,2,0,-77.834,-31.503
3.241,2,3,0,-86.771,-40.440
3.241,2,4,0,-73.975,-27.643
3.241,2,5,0,-54.682,-8.351
3.241,2,6,0,-81.716,-35.385
3.241,2,7,1,-51.446,-5.115
3.241,2,8,0,-80.249,-33.917
3.241,2,9,0,-79.411,-33.080
3.246,1,1,0,-61.540,-10.475
3.246,1,2,0,-90.239,-39.174
3.246,1,3,0,-90.616,-39.551
3.246,1,4,0,-58.262,-7.197
3.246,1,5,0,-74.059,-22.994
3.246,1,6,0,-84.350,-33.285
3.246,1,7,1,-57.772,-6.707
3.246,1,8,0,-87.226,-36.161
3.246,1,9,0,-87.226,-36.161
3.246,2,1,0,-60.082,-13.748
3.246,2,2,0,-77.839,-31.505
3.246,2,3,0,-86.772,-40.439
3.246,2,4,0,-73.965,-27.632
3.246,2,5,0,-54.685,-8.352
3.246,2,6,0,-81.715,-35.382
3.246,2,7,1,-51.449,-5.115
3.246,2,8,0,-80.251,-33.918
3.246,2,9,0,-79.413,-33.080
3.251,1,1,0,-61.541,-10.475
3.251,1,2,0,-90.239,-39.173
3.251,1,3,0,-90.618,-39.551
3.251,1,4,0,-58.264,-7.198
3.251,1,5,0,-74.061,-22.995
3.251,1,6,0,-84.353,-33.286
3.251,1,7,1,-57.772,-6.706
3.251,1,8,0,-87.227,-36.161
3.251,1,9,0,-87.227,-36.161
3.251,2,1,0,-60.081,-13.746
3.251,2,2,0,-77.843,-31.508
3.251,2,3,0,-86.773,-40.438
3.251,2,4,0,-73.956,-27.621
3.251,2,5,0,-54.687,-8.352
3.251,2,6,0,-81.715,-35.379
3.251,2,7,1,-51.451,-5.116
3.251,2,8,0,-80.253,-33.918
3.251,2,9,0,-79.415,-33.080
3.256,1,1,0,-61.543,-10.475
3.256,1,2,0,-90.239,-39.171
3.256,1,3,0,-90.619,-39.551
3.256,1,4,0,-58.267,-7.199
3.256,1,5,0,-74.064,-22.996
3.256,1,6,0,-84.355,-33.287
3.256,1,7,1,-57.773,-6.705
3.256,1,8,0,-87.228,-36.160
3.256,1,9,0,-87.228,-36.160
3.256,2,1,0,-60.080,-13.743
3.256,2,2,0,-77.849,-31.511
3.256,2,3,0,-86.774,-40.437
3.256,2,4,0,-73.947,-27.610
3.256,2,5,0,-54.690,-8.352
3.256,2,6,0,-81.714,-35.377
3.256,2,7,1,-51.453,-5.116
3.256,2,8,0,-80.255,-33.918
3.256,2,9,0,-79.417,-33.080
3.261,1,1,0,-61.545,-10.475
3.261,1,2,0,-90.239,-39.170
3.261,1,3,0,-90.620,-39.551
3.261,1,4,0,-58.270,-7.200
3.261,1,5,0,-74.066,-22.996
3.261,1,6,0,-84.358,-33.288
3.261,1,7,1,-57.773,-6.704
3.261,1,8,0,-87.230,-36.160
3.261,1,9,0,-87.230,-36.160
3.261,2,1,0,-60.080,-13.741
3.261,2,2,0,-77.853,-31.514
3.261,2,3,0,-86.775,-40.436
3.261,2,4,0,-73.938,-27.598
3.261,2,5,0,-54.692,-8.353
3.261,2,6,0,-81.713,-35.374
3.261,2,7,1,-51.455,-5.116
3.261,2,8,0,-80.258,-33.919
3.261,2,9,0,-79.419,-33.079
3.266,1,1,0,-61.546,-10.475
3.266,1,2,0,-90.239,-39.168
3.266,1,3,0,-90.622,-39.550
3.266,1,4,0,-58.272,-7.201
3.266,1,5,0,-74.068,-22.997
3.266,1,6,0,-84.360,-33.289
3.266,1,7,1,-57.774,-6.703
3.266,1,8,0,-87.231,-36.160
3.266,1,9,0,-87.231,-36.160
3.266,2,1,0,-60.079,-13.738
3.266,2,2,0,-77.858,-31.517
3.266,2,3,0,-86.776,-40.434
3.266,2,4,0,-73.929,-27.587
3.266,2,5,0,-54.694,-8.353
3.266,2,6,0,-81.713,-35.371
3.266,2,7,1,-51.457,-5.116
3.266,2,8,0,-80.260,-33.919
3.266,2,9,0,-79.421,-33.079
3.271,1,1,0,-61.548,-10.475
3.271,1,2,0,-90.239,-39.167
3.271,1,3,0,-90.623,-39.550
3.271,1,4,0,-58.275,-7.202
3.271,1,5,0,-74.071,-22.998
3.271,1,6,0,-84.363,-33.290
3.271,1,7,1,-57.774,-6.701
3.271,1,8,0,-87.232,-36.159
3.271,1,9,0,-87.232,-36.159
3.271,2,1,0,-60.079,-13.735
3.271,2,2,0,-77.863,-31.520
3.271,2,3,0,-86.777,-40.434
3.271,2,4,0,-73.919,-27.576
3.271,2,5,0,-54.697,-8.354
3.271,2,6,0,-81.712,-35.369
3.271,2,7,1,-51.460,-5.116
3.271,2,8,0,-80.262,-33.919
3.271,2,9,0,-79.422,-33.079
3.276,1,1,0,-61.549,-10.475
3.276,1,2,0,-90.239,-39.165
3.276,1,3,0,-90.624,-39.550
3.276,1,4,0,-58.278,-7.204
3.276,1,5,0,-74.073,-22.999
3.276,1,6,0,-84.366,-33.291
3.276,1,7,1,-57.775,-6.700
3.276,1,8,0,-87.233,-36.159
3.276,1,9,0,-87.233,-36.159
3.276,2,1,0,-60.078,-13.733
3.276,2,2,0,-77.868,-31.523
3.276,2,3,0,-86.778,-40.433
3.276,2,4,0,-73.910,-27.565
3.276,2,5,0,-54.699,-8.354
3.276,2,6,0,-81.711,-35.366
3.276,2,7,1,-51.462,-5.117
3.276,2,8,0,-80.265,-33.919
3.276,2,9,0,-79.424,-33.079
3.281,1,1,0,-61.551,-10.475
3.281,1,2,0,-90.239,-39.164
3.281,1,3,0,-90.626,-39.550
3.281,1,4,0,-58.280,-7.205
3.281,1,5,0,-74.075,-22.999
3.281,1,6,0,-84.368,-33.292
3.281,1,7,1,-57.775,-6.699
3.281,1,8,0,-87.234,-36.158
3.281,1,9,0,-87.234,-36.158
3.281,2,1,0,-60.077,-13.730
3.281,2,2,0,-77.873,-31.526
3.281,2,3,0,-86.779,-40.432
3.281,2,4,0,-73.901,-27.554
3.281,2,5,0,-54.701,-8.354
3.281,2,6,0,-81.710,-35.363
3.281,2,7,1,-51.464,-5.117
3.281,2,8,0,-80.267,-33.920
3.281,2,9,0,-79.426,-33.079
3.286,1,1,0,-61.553,-10.475
3.286,1,2,0,-90.240,-39.162
3.286,1,3,0,-90.627,-39.550
3.286,1,4,0,-58.283,-7.206
3.286,1,5,0,-74.078,-23.000
3.286,1,6,0,-84.371,-33.293
3.286,1,7,1,-57.776,-6.698
3.286,1,8,0,-87.236,-36.158
3.286,1,9,0,-87.236,-36.158
3.286,2,1,0,-60.077,-13.728
3.286,2,2,0,-77.878,-31.528
3.286,2,3,0,-86.780,-40.431
3.286,2,4,0,-73.892,-27.543
3.286,2,5,0,-54.704,-8.355
3.286,2,6,0,-81.710,-35.360
3.286,2,7,1,-51.466,-5.117
3.286,2,8,0,-80.269,-33.920
3.286,2,9,0,-79.428,-33.079
3.291,1,1,0,-61.554,-10.475
3.291,1,2,0,-90.240,-39.161
3.291,1,3,0,-90.628,-39.549
3.291,1,4,0,-58.286,-7.207
3.291,1,5,0,-74.080,-23.001
3.291,1,6,0,-84.373,-33.295
3.291,1,7,1,-57.776,-6.697
3.291,1,8,0,-87.237,-36.158
3.291,1,9,0,-87.237,-36.158
3.291,2,1,0,-60.076,-13.725
3.291,2,2,0,-77.883,-31.532
3.291,2,3,0,-86.781,-40.429
3.291,2,4,0,-73.883,-27.532
3.291,2,5,0,-54.706,-8.355
3.291,2,6,0,-81.709,-35.358
3.291,2,7,1,-51.468,-5.117
3.291,2,8,0,-80.271,-33.920
3.291,2,9,0,-79.430,-33.079
3.296,1,1,0,-61.556,-10.476
3.296,1,2,0,-90.240,-39.159
3.296,1,3,0,-90.630,-39.549
3.296,1,4,0,-58.288,-7.208
3.296,1,5,0,-74.082,-23.002
3.296,1,6,0,-84.376,-33.296
3.296,1,7,1,-57.776,-6.696
3.296,1,8,0,-87.238,-36.158
3.296,1,9,0,-87.238,-36.158
3.296,2,1,0,-60.076,-13.722
3.296,2,2,0,-77.888,-31.534
3.296,2,3,0,-86.782,-40.428
3.296,2,4,0,-73.874,-27.521
3.296,2,5,0,-54.709,-8.356
3.296,2,6,0,-81.708,-35.355
3.296,2,7,1,-51.471,-5.118
3.296,2,8,0,-80.274,-33.921
3.296,2,9,0,-79.432,-33.079
3.301,1,1,0,-61.558,-10.476
3.301,1,2,0,-90.240,-39.158
3.301,1,3,0,-90.631,-39.549
3.301,1,4,0,-58.291,-7.209
3.301,1,5,0,-74.085,-23.003
3.301,1,6,0,-84.379,-33.297
3.301,1,7,1,-57.777,-6.695
3.301,1,8,0,-87.239,-36.157
3.301,1,9,0,-87.239,-36.157
3.301,2,1,0,-60.075,-13.720
3.301,2,2,0,-77.892,-31.537
3.301,2,3,0,-86.782,-40.427
3.301,2,4,0,-73.864,-27.509
3.301,2,5,0,-54.711,-8.356
3.301,2,6,0,-81.707,-35.352
3.301,2,7,1,-51.473,-5.118
3.301,2,8,0,-80.276,-33.921
3.301,2,9,0,-79.434,-33.079
3.306,1,1,0,-61.559,-10.476
3.306,1,2,0,-90.240,-39.156
3.306,1,3,0,-90.632,-39.549
3.306,1,4,0,-58.294,-7.210
3.306,1,5,0,-74.087,-23.003
3.306,1,6,0,-84.381,-33.298
3.306,1,7,1,-57.778,-6.694
3.306,1,8,0,-87.241,-36.157
3.306,1,9,0,-87.241,-36.157
3.306,2,1,0,-60.074,-13.717
3.306,2,2,0,-77.897,-31.540
3.306,2,3,0,-86.783,-40.426
3.306,2,4,0,-73.855,-27.498
3.306,2,5,0,-54.714,-8.357
3.306,2,6,0,-81.707,-35.350
3.306,2,7,1,-51.475,-5.118
3.306,2,8,0,-80.278,-33.921
3.306,2,9,0,-79.436,-33.078
3.311,1,1,0,-61.561,-10.476
3.311,1,2,0,-90.240,-39.155
3.311,1,3,0,-90.634,-39.548
3.311,1,4,0,-58.296,-7.211
3.311,1,5,0,-74.089,-23.004
3.311,1,6,0,-84.384,-33.299
3.311,1,7,1,-57.778,-6.693
3.311,1,8,0,-87.242,-36.157
3.311,1,9,0,-87.242,-36.157
3.311,2,1,0,-60.074,-13.715
3.311,2,2,0,-77.902,-31.543
3.311,2,3,0,-86.785,-40.426
3.311,2,4,0,-73.846,-27.487
3.311,2,5,0,-54.716,-8.357
3.311,2,6,0,-81.706,-35.347
3.311,2,7,1,-51.477,-5.118
3.311,2,8,0,-80.281,-33.922
3.311,2,9,0,-79.437,-33.078
3.316,1,1,0,-61.562,-10.476
3.316,1,2,0,-90.240,-39.153
3.316,1,3,0,-90.635,-39.548
3.316,1,4,0,-58.299,-7.213
3.316,1,5,0,-74.092,-23.005
3.316,1,6,0,-84.386,-33.300
3.316,1,7,1,-57.778,-6.692
3.316,1,8,0,-87.243,-36.156
3.316,1,9,0,-87.243,-36.156
3.316,2,1,0,-60.073,-13.712
3.316,2,2,0,-77.907,-31.546
3.316,2,3,0,-86.786,-40.425
3.316,2,4,0,-73.837,-27.476
3.316,2,5,0,-54.718,-8.357
3.316,2,6,0,-81.705,-35.344
3.316,2,7,1,-51.479,-5.118
3.316,2,8,0,-80.283,-33.922
3.316,2,9,0,-79.439,-33.078
3.321,1,1,0,-61.564,-10.476
3.321,1,2,0,-90.240,-39.152
3.321,1,3,0,-90.636,-39.548
3.321,1,4,0,-58.302,-7.214
3.321,1,5,0,-74.094,-23.006
3.321,1,6,0,-84.389,-33.301
3.321,1,7,1,-57.779,-6.691
3.321,1,8,0,-87.244,-36.156
3.321,1,9,0,-87.244,-36.156
3.321,2,1,0,-60.073,-13.710
3.321,2,2,0,-77.912,-31.549
3.321,2,3,0,-86.787,-40.423
3.321,2,4,0,-73.828,-27.465
3.321,2,5,0,-54.721,-8.358
3.321,2,6,0,-81.705,-35.342
3.321,2,7,1,-51.482,-5.119
3.321,2,8,0,-80.285,-33.922
3.321,2,9,0,-79.441,-33.078
3.326,1,1,0,-61.566,-10.476
3.326,1,2,0,-90.240,-39.150
3.326,1,3,0,-90.637,-39.548
3.326,1,4,0,-58.304,-7.215
3.326,1,5,0,-74.096,-23.007
3.326,1,6,0,-84.391,-33.302
3.326,1,7,1,-57.780,-6.690
3.326,1,8,0,-87.245,-36.156
3.326,1,9,0,-87.245,-36.156
3.326,2,1,0,-60.072,-13.707
3.326,2,2,0,-77.917,-31.552
3.326,2,3,0,-86.787,-40.422
3.326,2,4,0,-73.819,-27.454
3.326,2,5,0,-54.723,-8.358
3.326,2,6,0,-81.704,-35.339
3.326,2,7,1,-51.484,-5.119
3.326,2,8,0,-80.287,-33.922
3.326,2,9,0,-79.443,-33.078
3.331,1,1,0,-61.567,-10.476
3.331,1,2,0,-90.240,-39.149
3.331,1,3,0,-90.639,-39.548
3.331,1,4,0,-58.307,-7.216
3.331,1,5,0,-74.099,-23.008
3.331,1,6,0,-84.394,-33.303
3.331,1,7,1,-57.780,-6.689
3.331,1,8,0,-87.247,-36.156
3.331,1,9,0,-87.247,-36.156
3.331,2,1,0,-60.071,-13.704
3.331,2,2,0,-77.922,-31.555
3.331,2,3,0,-86.788,-40.421
3.331,2,4,0,-73.810,-27.443
3.331,2,5,0,-54.726,-8.359
3.331,2,6,0,-81.703,-35.336
3.331,2,7,1,-51.486,-5.119
3.331,2,8,0,-80.290,-33.923
3.331,2,9,0,-79.445,-33.078
3.336,1,1,0,-61.569,-10.476
3.336,1,2,0,-90.240,-39.147
3.336,1,3,0,-90.640,-39.547
3.336,1,4,0,-58.310,-7.217
3.336,1,5,0,-74.101,-23.008
3.336,1,6,0,-84.397,-33.304
3.336,1,7,1,-57.780,-6.688
3.336,1,8,0,-87.248,-36.155
3.336,1,9,0,-87.248,-36.155
3.336,2,1,0,-60.071,-13.702
3.336,2,2,0,-77.927,-31.558
3.336,2,3,0,-86.789,-40.420
3.336,2,4,0,-73.800,-27.431
3.336,2,5,0,-54.728,-8.359
3.336,2,6,0,-81.702,-35.333
3.336,2,7,1,-51.488,-5.119
3.336,2,8,0,-80.292,-33.923
3.336,2,9,0,-79.447,-33.078
3.341,1,1,0,-61.570,-10.476
3.341,1,2,0,-90.240,-39.146
3.341,1,3,0,-90.641,-39.547
3.341,1,4,0,-58.312,-7.218
3.341,1,5,0,-74.103,-23.009
3.341,1,6,0,-84.399,-33.305
3.341,1,7,1,-57.781,-6.687
3.341,1,8,0,-87.249,-36.155
3.341,1,9,0,-87.249,-36.155
3.341,2,1,0,-60.070,-13.699
3.341,2,2,0,-77.931,-31.561
3.341,2,3,0,-86.790,-40.419
3.341,2,4,0,-73.791,-27.420
3.341,2,5,0,-54.730,-8.359
3.341,2,6,0,-81.702,-35.331
3.341,2,7,1,-51.490,-5.120
3.341,2,8,0,-80.294,-33.923
3.341,2,9,0,-79.449,-33.078
3.346,1,1,0,-61.572,-10.476
3.346,1,2,0,-90.240,-39.144
3.346,1,3,0,-90.643,-39.547
3.346,1,4,0,-58.315,-7.219
3.346,1,5,0,-74.106,-23.010
3.346,1,6,0,-84.402,-33.306
3.346,1,7,1,-57.782,-6.686
3.346,1,8,0,-87.250,-36.154
3.346,1,9,0,-87.250,-36.154
3.346,2,1,0,-60.070,-13.697
3.346,2,2,0,-77.936,-31.563
3.346,2,3,0,-86.791,-40.418
3.346,2,4,0,-73.781,-27.408
3.346,2,5,0,-54.733,-8.360
3.346,2,6,0,-81.701,-35.328
3.346,2,7,1,-51.493,-5.120
3.346,2,8,0,-80.297,-33.924
3.346,2,9,0,-79.451,-33.078
3.351,1,1,0,-61.574,-10.476
3.351,1,2,0,-90.240,-39.143
3.351,1,3,0,-90.644,-39.547
3.351,1,4,0,-58.318,-7.220
3.351,1,5,0,-74.108,-23.011
3.351,1,6,0,-84.405,-33.307
3.351,1,7,1,-57.782,-6.685
3.351,1,8,0,-87.252,-36.154
3.351,1,9,0,-87.252,-36.154
3.351,2,1,0,-60.069,-13.694
3.351,2,2,0,-77.942,-31.567
3.351,2,3,0,-86.792,-40.417
3.351,2,4,0,-73.772,-27.397
3.351,2,5,0,-54.735,-8.360
3.351,2,6,0,-81.700,-35.325
3.351,2,7,1,-51.495,-5.120
3.351,2,8,0,-80.299,-33.924
3.351,2,9,0,-79.452,-33.078
3.356,1,1,0,-61.575,-10.477
3.356,1,2,0,-90.240,-39.141
3.356,1,3,0,-90.645,-39.547
3.356,1,4,0,-58.320,-7.222
3.356,1,5,0,-74.110,-23.011
3.356,1,6,0,-84.407,-33.308
3.356,1,7,1,-57.782,-6.684
3.356,1,8,0,-87.253,-36.154
3.356,1,9,0,-87.253,-36.154
3.356,2,1,0,-60.068,-13.691
3.356,2,2,0,-77.946,-31.570
3.356,2,3,0,-86.793,-40.416
3.356,2,4,0,-73.762,-27.385
3.356,2,5,0,-54.738,-8.361
3.356,2,6,0,-81.699,-35.322
3.356,2,7,1,-51.497,-5.120
3.356,2,8,0,-80.301,-33.924
3.356,2,9,0,-79.454,-33.077
3.361,1,1,0,-61.577,-10.477
3.361,1,2,0,-90.240,-39.140
3.361,1,3,0,-90.647,-39.546
3.361,1,4,0,-58.323,-7.223
3.361,1,5,0,-74.113,-23.012
3.361,1,6,0,-84.410,-33.309
3.361,1,7,1,-57.783,-6.682
3.361,1,8,0,-87.254,-36.154
3.361,1,9,0,-87.254,-36.154
3.361,2,1,0,-60.068,-13.689
3.361,2,2,0,-77.951,-31.572
3.361,2,3,0,-86.794,-40.415
3.361,2,4,0,-73.753,-27.374
3.361,2,5,0,-54.740,-8.361
3.361,2,6,0,-81.699,-35.320
3.361,2,7,1,-51.499,-5.120
3.361,2,8,0,-80.303,-33.924
3.361,2,9,0,-79.456,-33.077
3.366,1,1,0,-61.579,-10.477
3.366,1,2,0,-90.240,-39.138
3.366,1,3,0,-90.648,-39.546
3.366,1,4,0,-58.326,-7.224
3.366,1,5,0,-74.115,-23.013
3.366,1,6,0,-84.412,-33.310
3.366,1,7,1,-57.784,-6.682
3.366,1,8,0,-87.255,-36.153
3.366,1,9,0,-87.255,-36.153
3.366,2,1,0,-60.067,-13.686
3.366,2,2,0,-77.956,-31.575
3.366,2,3,0,-86.795,-40.414
3.366,2,4,0,-73.743,-27.362
3.366,2,5,0,-54.743,-8.362
3.366,2,6,0,-81.698,-35.317
3.366,2,7,1,-51.502,-5.121
3.366,2,8,0,-80.306,-33.925
3.366,2,9,0,-79.458,-33.077
3.371,1,1,0,-61.580,-10.477
3.371,1,2,0,-90.240,-39.137
3.371,1,3,0,-90.649,-39.546
3.371,1,4,0,-58.328,-7.225
3.371,1,5,0,-74.117,-23.014
3.371,1,6,0,-84.415,-33.311
3.371,1,7,1,-57.784,-6.680
3.371,1,8,0,-87.256,-36.153
3.371,1,9,0,-87.256,-36.153
3.371,2,1,0,-60.067,-13.684
3.371,2,2,0,-77.961,-31.578
