time,bytesRx,mac_address
3.998,536,04-07-07:00:00:03:a0:0f:00
4.000,536,04-07-07:00:00:03:a0:0f:00
4.001,536,04-07-07:00:00:03:a0:0f:00
4.003,536,04-07-07:00:00:03:a0:0f:00
4.004,536,04-07-07:00:00:03:a0:0f:00
4.007,536,04-07-07:00:00:03:a0:0f:00
4.008,536,04-07-07:00:00:03:a0:0f:00
4.015,536,04-07-07:00:00:03:a0:0f:00
4.016,536,04-07-07:00:00:03:a0:0f:00
4.023,536,04-07-07:00:00:03:a0:0f:00
4.024,536,04-07-07:00:00:03:a0:0f:00
4.026,536,04-07-07:00:00:03:a0:0f:00
4.027,536,04-07-07:00:00:03:a0:0f:00
4.033,536,04-07-07:00:00:03:a0:0f:00
4.034,536,04-07-07:00:00:03:a0:0f:00
4.036,536,04-07-07:00:00:03:a0:0f:00
4.041,536,04-07-07:00:00:03:a0:0f:00
4.042,536,04-07-07:00:00:03:a0:0f:00
4.044,536,04-07-07:00:00:03:a0:0f:00
4.045,536,04-07-07:00:00:03:a0:0f:00
4.047,536,04-07-07:00:00:03:a0:0f:00
4.048,536,04-07-07:00:00:03:a0:0f:00
4.051,536,04-07-07:00:00:03:a0:0f:00
4.052,536,04-07-07:00:00:03:a0:0f:00
4.059,536,04-07-07:00:00:03:a0:0f:00
4.060,536,04-07-07:00:00:03:a0:0f:00
4.067,536,04-07-07:00:00:03:a0:0f:00
4.068,536,04-07-07:00:00:03:a0:0f:00
4.070,536,04-07-07:00:00:03:a0:0f:00
4.071,536,04-07-07:00:00:03:a0:0f:00
4.077,536,04-07-07:00:00:03:a0:0f:00
4.078,536,04-07-07:00:00:03:a0:0f:00
4.080,536,04-07-07:00:00:03:a0:0f:00
4.081,536,04-07-07:00:00:03:a0:0f:00
4.085,536,04-07-07:00:00:03:a0:0f:00
4.086,536,04-07-07:00:00:03:a0:0f:00
4.088,536,04-07-07:00:00:03:a0:0f:00
4.089,536,04-07-07:00:00:03:a0:0f:00
4.091,536,04-07-07:00:00:03:a0:0f:00
4.092,536,04-07-07:00:00:03:a0:0f:00
4.103,536,04-07-07:00:00:03:a0:0f:00
4.104,536,04-07-07:00:00:03:a0:0f:00
4.111,536,04-07-07:00:00:03:a0:0f:00
4.112,536,04-07-07:00:00:03:a0:0f:00
4.114,536,04-07-07:00:00:03:a0:0f:00
4.115,536,04-07-07:00:00:03:a0:0f:00
4.117,536,04-07-07:00:00:03:a0:0f:00
4.118,536,04-07-07:00:00:03:a0:0f:00
4.121,536,04-07-07:00:00:03:a0:0f:00
4.122,536,04-07-07:00:00:03:a0:0f:00
4.124,536,04-07-07:00:00:03:a0:0f:00
4.125,536,04-07-07:00:00:03:a0:0f:00
4.127,536,04-07-07:00:00:03:a0:0f:00
4.130,536,04-07-07:00:00:03:a0:0f:00
4.133,536,04-07-07:00:00:03:a0:0f:00
4.134,536,04-07-07:00:00:03:a0:0f:00
4.136,536,04-07-07:00:00:03:a0:0f:00
4.147,536,04-07-07:00:00:03:a0:0f:00
4.148,536,04-07-07:00:00:03:a0:0f:00
4.162,536,04-07-07:00:00:03:a0:0f:00
4.163,536,04-07-07:00:00:03:a0:0f:00
4.165,536,04-07-07:00:00:03:a0:0f:00
4.166,536,04-07-07:00:00:03:a0:0f:00
4.168,536,04-07-07:00:00:03:a0:0f:00
4.170,536,04-07-07:00:00:03:a0:0f:00
4.173,536,04-07-07:00:00:03:a0:0f:00
4.173,536,04-07-07:00:00:02:a0:0f:00
4.176,536,04-07-07:00:00:03:a0:0f:00
4.179,536,04-07-07:00:00:03:a0:0f:00
4.179,4288,04-07-07:00:00:02:a0:0f:00
4.181,536,04-07-07:00:00:03:a0:0f:00
4.182,536,04-07-07:00:00:03:a0:0f:00
4.184,536,04-07-07:00:00:03:a0:0f:00
4.185,536,04-07-07:00:00:03:a0:0f:00
4.186,536,04-07-07:00:00:03:a0:0f:00
4.188,536,04-07-07:00:00:03:a0:0f:00
4.189,536,04-07-07:00:00:03:a0:0f:00
4.210,536,04-07-07:00:00:02:a0:0f:00
4.213,536,04-07-07:00:00:02:a0:0f:00
4.250,536,04-07-07:00:00:02:a0:0f:00
4.253,536,04-07-07:00:00:02:a0:0f:00
4.256,536,04-07-07:00:00:02:a0:0f:00
4.290,536,04-07-07:00:00:02:a0:0f:00
4.293,536,04-07-07:00:00:02:a0:0f:00
4.334,536,04-07-07:00:00:02:a0:0f:00
4.337,536,04-07-07:00:00:02:a0:0f:00
4.371,536,04-07-07:00:00:02:a0:0f:00
4.374,536,04-07-07:00:00:02:a0:0f:00
4.377,536,04-07-07:00:00:02:a0:0f:00
4.415,536,04-07-07:00:00:02:a0:0f:00
4.418,536,04-07-07:00:00:02:a0:0f:00
4.421,536,04-07-07:00:00:02:a0:0f:00
4.424,536,04-07-07:00:00:02:a0:0f:00
4.471,536,04-07-07:00:00:02:a0:0f:00
4.476,536,04-07-07:00:00:03:a0:0f:00
4.477,536,04-07-07:00:00:02:a0:0f:00
4.479,536,04-07-07:00:00:02:a0:0f:00
4.482,536,04-07-07:00:00:02:a0:0f:00
4.513,536,04-07-07:00:00:03:a0:0f:00
4.516,536,04-07-07:00:00:03:a0:0f:00
4.517,536,04-07-07:00:00:02:a0:0f:00
4.520,536,04-07-07:00:00:02:a0:0f:00
4.523,536,04-07-07:00:00:02:a0:0f:00
4.526,536,04-07-07:00:00:02:a0:0f:00
4.528,536,04-07-07:00:00:02:a0:0f:00
4.563,536,04-07-07:00:00:03:a0:0f:00
4.566,536,04-07-07:00:00:03:a0:0f:00
4.567,536,04-07-07:00:00:02:a0:0f:00
4.570,536,04-07-07:00:00:02:a0:0f:00
4.573,536,04-07-07:00:00:02:a0:0f:00
4.576,536,04-07-07:00:00:02:a0:0f:00
4.611,536,04-07-07:00:00:02:a0:0f:00
4.614,536,04-07-07:00:00:03:a0:0f:00
4.617,536,04-07-07:00:00:02:a0:0f:00
4.617,536,04-07-07:00:00:03:a0:0f:00
4.620,536,04-07-07:00:00:02:a0:0f:00
4.623,536,04-07-07:00:00:02:a0:0f:00
4.625,536,04-07-07:00:00:02:a0:0f:00
4.655,536,04-07-07:00:00:02:a0:0f:00
4.658,536,04-07-07:00:00:03:a0:0f:00
4.661,536,04-07-07:00:00:02:a0:0f:00
4.661,536,04-07-07:00:00:03:a0:0f:00
4.664,536,04-07-07:00:00:02:a0:0f:00
4.667,536,04-07-07:00:00:02:a0:0f:00
4.669,536,04-07-07:00:00:02:a0:0f:00
4.672,536,04-07-07:00:00:02:a0:0f:00
4.708,536,04-07-07:00:00:03:a0:0f:00
4.709,536,04-07-07:00:00:03:a0:0f:00
4.712,536,04-07-07:00:00:02:a0:0f:00
4.715,536,04-07-07:00:00:02:a0:0f:00
4.718,536,04-07-07:00:00:02:a0:0f:00
4.721,536,04-07-07:00:00:02:a0:0f:00
4.723,536,04-07-07:00:00:02:a0:0f:00
4.726,536,04-07-07:00:00:02:a0:0f:00
4.729,536,04-07-07:00:00:02:a0:0f:00
4.753,536,04-07-07:00:00:02:a0:0f:00
4.756,536,04-07-07:00:00:02:a0:0f:00
4.759,536,04-07-07:00:00:03:a0:0f:00
4.761,536,04-07-07:00:00:02:a0:0f:00
4.762,536,04-07-07:00:00:03:a0:0f:00
4.765,536,04-07-07:00:00:02:a0:0f:00
4.767,536,04-07-07:00:00:02:a0:0f:00
4.770,536,04-07-07:00:00:02:a0:0f:00
4.797,536,04-07-07:00:00:02:a0:0f:00
4.800,536,04-07-07:00:00:02:a0:0f:00
4.805,536,04-07-07:00:00:02:a0:0f:00
4.809,536,04-07-07:00:00:02:a0:0f:00
4.810,536,04-07-07:00:00:03:a0:0f:00
4.813,3216,04-07-07:00:00:03:a0:0f:00
4.814,536,04-07-07:00:00:02:a0:0f:00
4.817,536,04-07-07:00:00:02:a0:0f:00
4.853,536,04-07-07:00:00:03:a0:0f:00
4.856,536,04-07-07:00:00:03:a0:0f:00
4.857,536,04-07-07:00:00:02:a0:0f:00
4.860,536,04-07-07:00:00:02:a0:0f:00
4.863,536,04-07-07:00:00:02:a0:0f:00
4.866,536,04-07-07:00:00:02:a0:0f:00
4.868,536,04-07-07:00:00:02:a0:0f:00
4.871,536,04-07-07:00:00:02:a0:0f:00
4.874,536,04-07-07:00:00:02:a0:0f:00
4.901,536,04-07-07:00:00:02:a0:0f:00
4.904,536,04-07-07:00:00:02:a0:0f:00
4.907,536,04-07-07:00:00:03:a0:0f:00
4.909,536,04-07-07:00:00:02:a0:0f:00
4.910,536,04-07-07:00:00:03:a0:0f:00
4.913,536,04-07-07:00:00:02:a0:0f:00
4.915,536,04-07-07:00:00:02:a0:0f:00
4.918,536,04-07-07:00:00:02:a0:0f:00
4.921,536,04-07-07:00:00:02:a0:0f:00
4.924,536,04-07-07:00:00:02:a0:0f:00
4.941,536,04-07-07:00:00:02:a0:0f:00
4.944,536,04-07-07:00:00:02:a0:0f:00
4.957,536,04-07-07:00:00:02:a0:0f:00
4.961,536,04-07-07:00:00:03:a0:0f:00
4.962,536,04-07-07:00:00:02:a0:0f:00
4.964,536,04-07-07:00:00:03:a0:0f:00
4.967,536,04-07-07:00:00:02:a0:0f:00
4.967,536,04-07-07:00:00:03:a0:0f:00
4.970,536,04-07-07:00:00:02:a0:0f:00
4.973,536,04-07-07:00:00:02:a0:0f:00
4.976,536,04-07-07:00:00:02:a0:0f:00
4.978,536,04-07-07:00:00:02:a0:0f:00
4.981,536,04-07-07:00:00:02:a0:0f:00
4.984,536,04-07-07:00:00:02:a0:0f:00
4.999,536,04-07-07:00:00:02:a0:0f:00
5.002,536,04-07-07:00:00:02:a0:0f:00
5.007,536,04-07-07:00:00:02:a0:0f:00
5.010,536,04-07-07:00:00:02:a0:0f:00
5.013,536,04-07-07:00:00:02:a0:0f:00
5.015,536,04-07-07:00:00:03:a0:0f:00
5.018,536,04-07-07:00:00:03:a0:0f:00
5.019,536,04-07-07:00:00:02:a0:0f:00
5.021,536,04-07-07:00:00:02:a0:0f:00
5.024,536,04-07-07:00:00:02:a0:0f:00
5.051,536,04-07-07:00:00:03:a0:0f:00
5.052,536,04-07-07:00:00:03:a0:0f:00
5.057,536,04-07-07:00:00:02:a0:0f:00
5.060,536,04-07-07:00:00:02:a0:0f:00
5.063,536,04-07-07:00:00:02:a0:0f:00
5.066,536,04-07-07:00:00:02:a0:0f:00
5.068,536,04-07-07:00:00:02:a0:0f:00
5.071,536,04-07-07:00:00:02:a0:0f:00
5.074,536,04-07-07:00:00:02:a0:0f:00
5.077,536,04-07-07:00:00:02:a0:0f:00
5.079,536,04-07-07:00:00:02:a0:0f:00
5.102,536,04-07-07:00:00:03:a0:0f:00
5.103,536,04-07-07:00:00:02:a0:0f:00
5.105,536,04-07-07:00:00:03:a0:0f:00
5.108,536,04-07-07:00:00:03:a0:0f:00
5.109,536,04-07-07:00:00:02:a0:0f:00
5.111,536,04-07-07:00:00:02:a0:0f:00
5.114,536,04-07-07:00:00:02:a0:0f:00
5.117,536,04-07-07:00:00:02:a0:0f:00
5.120,536,04-07-07:00:00:02:a0:0f:00
5.122,536,04-07-07:00:00:02:a0:0f:00
5.125,536,04-07-07:00:00:02:a0:0f:00
5.128,536,04-07-07:00:00:02:a0:0f:00
5.131,536,04-07-07:00:00:02:a0:0f:00
5.147,536,04-07-07:00:00:02:a0:0f:00
5.150,536,04-07-07:00:00:02:a0:0f:00
5.153,536,04-07-07:00:00:03:a0:0f:00
5.155,536,04-07-07:00:00:02:a0:0f:00
5.156,536,04-07-07:00:00:03:a0:0f:00
5.159,536,04-07-07:00:00:03:a0:0f:00
5.161,536,04-07-07:00:00:02:a0:0f:00
5.162,536,04-07-07:00:00:03:a0:0f:00
5.165,536,04-07-07:00:00:02:a0:0f:00
5.167,536,04-07-07:00:00:02:a0:0f:00
5.170,536,04-07-07:00:00:02:a0:0f:00
5.173,536,04-07-07:00:00:02:a0:0f:00
5.176,536,04-07-07:00:00:02:a0:0f:00
5.178,536,04-07-07:00:00:02:a0:0f:00
5.201,536,04-07-07:00:00:02:a0:0f:00
5.204,536,04-07-07:00:00:02:a0:0f:00
5.207,536,04-07-07:00:00:03:a0:0f:00
5.209,536,04-07-07:00:00:02:a0:0f:00
5.210,536,04-07-07:00:00:03:a0:0f:00
5.213,536,04-07-07:00:00:03:a0:0f:00
5.215,536,04-07-07:00:00:02:a0:0f:00
5.216,536,04-07-07:00:00:03:a0:0f:00
5.219,536,04-07-07:00:00:02:a0:0f:00
5.221,536,04-07-07:00:00:02:a0:0f:00
5.224,536,04-07-07:00:00:02:a0:0f:00
5.227,536,04-07-07:00:00:02:a0:0f:00
5.230,536,04-07-07:00:00:02:a0:0f:00
5.232,536,04-07-07:00:00:02:a0:0f:00
5.235,536,04-07-07:00:00:02:a0:0f:00
5.255,536,04-07-07:00:00:02:a0:0f:00
5.258,536,04-07-07:00:00:02:a0:0f:00
5.261,536,04-07-07:00:00:03:a0:0f:00
5.263,536,04-07-07:00:00:02:a0:0f:00
5.264,536,04-07-07:00:00:03:a0:0f:00
5.267,536,04-07-07:00:00:03:a0:0f:00
5.269,536,04-07-07:00:00:02:a0:0f:00
5.270,536,04-07-07:00:00:03:a0:0f:00
5.273,536,04-07-07:00:00:03:a0:0f:00
5.274,536,04-07-07:00:00:02:a0:0f:00
5.277,536,04-07-07:00:00:02:a0:0f:00
5.280,536,04-07-07:00:00:02:a0:0f:00
5.282,536,04-07-07:00:00:02:a0:0f:00
5.285,536,04-07-07:00:00:02:a0:0f:00
5.288,536,04-07-07:00:00:02:a0:0f:00
5.314,536,04-07-07:00:00:02:a0:0f:00
5.315,536,04-07-07:00:00:03:a0:0f:00
5.318,536,04-07-07:00:00:03:a0:0f:00
5.320,536,04-07-07:00:00:02:a0:0f:00
5.321,536,04-07-07:00:00:03:a0:0f:00
5.324,536,04-07-07:00:00:03:a0:0f:00
5.325,536,04-07-07:00:00:02:a0:0f:00
5.328,536,04-07-07:00:00:02:a0:0f:00
5.331,536,04-07-07:00:00:02:a0:0f:00
5.333,536,04-07-07:00:00:02:a0:0f:00
5.336,536,04-07-07:00:00:02:a0:0f:00
5.339,536,04-07-07:00:00:02:a0:0f:00
5.342,536,04-07-07:00:00:02:a0:0f:00
5.344,536,04-07-07:00:00:02:a0:0f:00
5.347,536,04-07-07:00:00:02:a0:0f:00
5.366,536,04-07-07:00:00:03:a0:0f:00
5.367,536,04-07-07:00:00:02:a0:0f:00
5.369,536,04-07-07:00:00:03:a0:0f:00
5.372,536,04-07-07:00:00:03:a0:0f:00
5.373,536,04-07-07:00:00:02:a0:0f:00
5.375,536,04-07-07:00:00:03:a0:0f:00
5.378,536,04-07-07:00:00:03:a0:0f:00
5.379,536,04-07-07:00:00:02:a0:0f:00
5.381,536,04-07-07:00:00:02:a0:0f:00
5.384,536,04-07-07:00:00:02:a0:0f:00
5.387,536,04-07-07:00:00:02:a0:0f:00
5.390,536,04-07-07:00:00:02:a0:0f:00
5.392,536,04-07-07:00:00:02:a0:0f:00
5.395,536,04-07-07:00:00:02:a0:0f:00
5.398,536,04-07-07:00:00:02:a0:0f:00
5.401,536,04-07-07:00:00:02:a0:0f:00
5.403,536,04-07-07:00:00:02:a0:0f:00
5.411,536,04-07-07:00:00:02:a0:0f:00
5.414,536,04-07-07:00:00:02:a0:0f:00
5.417,536,04-07-07:00:00:03:a0:0f:00
5.419,536,04-07-07:00:00:02:a0:0f:00
5.420,536,04-07-07:00:00:03:a0:0f:00
5.423,536,04-07-07:00:00:03:a0:0f:00
5.425,536,04-07-07:00:00:02:a0:0f:00
5.426,536,04-07-07:00:00:03:a0:0f:00
5.429,536,04-07-07:00:00:03:a0:0f:00
5.431,536,04-07-07:00:00:02:a0:0f:00
5.432,536,04-07-07:00:00:03:a0:0f:00
5.434,536,04-07-07:00:00:02:a0:0f:00
5.437,536,04-07-07:00:00:02:a0:0f:00
5.440,536,04-07-07:00:00:02:a0:0f:00
5.443,536,04-07-07:00:00:02:a0:0f:00
5.445,536,04-07-07:00:00:02:a0:0f:00
5.448,536,04-07-07:00:00:02:a0:0f:00
5.451,536,04-07-07:00:00:02:a0:0f:00
5.454,536,04-07-07:00:00:02:a0:0f:00
5.465,536,04-07-07:00:00:02:a0:0f:00
5.468,536,04-07-07:00:00:02:a0:0f:00
5.471,536,04-07-07:00:00:03:a0:0f:00
5.473,536,04-07-07:00:00:02:a0:0f:00
5.474,536,04-07-07:00:00:03:a0:0f:00
5.477,536,04-07-07:00:00:03:a0:0f:00
5.479,536,04-07-07:00:00:02:a0:0f:00
5.480,536,04-07-07:00:00:03:a0:0f:00
5.483,536,04-07-07:00:00:03:a0:0f:00
5.485,536,04-07-07:00:00:02:a0:0f:00
5.486,536,04-07-07:00:00:03:a0:0f:00
5.489,536,04-07-07:00:00:03:a0:0f:00
5.490,536,04-07-07:00:00:02:a0:0f:00
5.493,536,04-07-07:00:00:02:a0:0f:00
5.495,536,04-07-07:00:00:02:a0:0f:00
5.498,536,04-07-07:00:00:02:a0:0f:00
5.501,536,04-07-07:00:00:02:a0:0f:00
5.504,536,04-07-07:00:00:02:a0:0f:00
5.506,536,04-07-07:00:00:02:a0:0f:00
5.524,536,04-07-07:00:00:02:a0:0f:00
5.525,536,04-07-07:00:00:03:a0:0f:00
5.528,536,04-07-07:00:00:03:a0:0f:00
5.530,536,04-07-07:00:00:02:a0:0f:00
5.531,536,04-07-07:00:00:03:a0:0f:00
5.534,536,04-07-07:00:00:03:a0:0f:00
5.536,536,04-07-07:00:00:02:a0:0f:00
5.537,536,04-07-07:00:00:03:a0:0f:00
5.540,536,04-07-07:00:00:03:a0:0f:00
5.541,536,04-07-07:00:00:02:a0:0f:00
5.544,536,04-07-07:00:00:02:a0:0f:00
5.546,536,04-07-07:00:00:02:a0:0f:00
5.549,536,04-07-07:00:00:02:a0:0f:00
5.552,536,04-07-07:00:00:02:a0:0f:00
5.555,536,04-07-07:00:00:02:a0:0f:00
5.557,536,04-07-07:00:00:02:a0:0f:00
5.560,536,04-07-07:00:00:02:a0:0f:00
5.563,536,04-07-07:00:00:02:a0:0f:00
5.566,536,04-07-07:00:00:02:a0:0f:00
5.576,536,04-07-07:00:00:03:a0:0f:00
5.577,536,04-07-07:00:00:02:a0:0f:00
5.579,536,04-07-07:00:00:03:a0:0f:00
5.582,536,04-07-07:00:00:03:a0:0f:00
5.583,536,04-07-07:00:00:02:a0:0f:00
5.585,536,04-07-07:00:00:03:a0:0f:00
5.588,536,04-07-07:00:00:03:a0:0f:00
5.589,536,04-07-07:00:00:02:a0:0f:00
5.591,536,04-07-07:00:00:03:a0:0f:00
5.593,536,04-07-07:00:00:02:a0:0f:00
5.596,536,04-07-07:00:00:02:a0:0f:00
5.598,536,04-07-07:00:00:02:a0:0f:00
5.601,536,04-07-07:00:00:02:a0:0f:00
5.604,536,04-07-07:00:00:02:a0:0f:00
5.607,536,04-07-07:00:00:02:a0:0f:00
5.609,536,04-07-07:00:00:02:a0:0f:00
5.612,536,04-07-07:00:00:02:a0:0f:00
5.615,536,04-07-07:00:00:02:a0:0f:00
5.618,536,04-07-07:00:00:02:a0:0f:00
5.620,536,04-07-07:00:00:02:a0:0f:00
5.623,536,04-07-07:00:00:02:a0:0f:00
5.627,536,04-07-07:00:00:02:a0:0f:00
5.627,536,04-07-07:00:00:03:a0:0f:00
5.629,536,04-07-07:00:00:03:a0:0f:00
5.630,536,04-07-07:00:00:03:a0:0f:00
5.632,536,04-07-07:00:00:03:a0:0f:00
5.633,536,04-07-07:00:00:03:a0:0f:00
5.634,536,04-07-07:00:00:03:a0:0f:00
5.637,536,04-07-07:00:00:03:a0:0f:00
5.639,536,04-07-07:00:00:02:a0:0f:00
5.642,536,04-07-07:00:00:02:a0:0f:00
5.644,536,04-07-07:00:00:02:a0:0f:00
5.647,536,04-07-07:00:00:02:a0:0f:00
5.650,536,04-07-07:00:00:02:a0:0f:00
5.653,536,04-07-07:00:00:02:a0:0f:00
5.655,536,04-07-07:00:00:02:a0:0f:00
5.658,536,04-07-07:00:00:02:a0:0f:00
5.661,536,04-07-07:00:00:02:a0:0f:00
5.664,536,04-07-07:00:00:02:a0:0f:00
5.673,536,04-07-07:00:00:02:a0:0f:00
5.676,536,04-07-07:00:00:02:a0:0f:00
5.679,536,04-07-07:00:00:03:a0:0f:00
5.681,536,04-07-07:00:00:02:a0:0f:00
5.682,536,04-07-07:00:00:03:a0:0f:00
5.685,536,04-07-07:00:00:03:a0:0f:00
5.687,536,04-07-07:00:00:02:a0:0f:00
5.688,536,04-07-07:00:00:03:a0:0f:00
5.691,536,04-07-07:00:00:03:a0:0f:00
5.693,536,04-07-07:00:00:02:a0:0f:00
5.694,536,04-07-07:00:00:03:a0:0f:00
5.697,536,04-07-07:00:00:03:a0:0f:00
5.698,536,04-07-07:00:00:02:a0:0f:00
5.699,536,04-07-07:00:00:03:a0:0f:00
5.702,536,04-07-07:00:00:02:a0:0f:00
5.704,536,04-07-07:00:00:02:a0:0f:00
5.707,536,04-07-07:00:00:02:a0:0f:00
5.710,536,04-07-07:00:00:02:a0:0f:00
5.713,536,04-07-07:00:00:02:a0:0f:00
5.716,536,04-07-07:00:00:02:a0:0f:00
5.718,536,04-07-07:00:00:02:a0:0f:00
5.721,536,04-07-07:00:00:02:a0:0f:00
5.724,536,04-07-07:00:00:02:a0:0f:00
5.732,536,04-07-07:00:00:03:a0:0f:00
5.733,536,04-07-07:00:00:03:a0:0f:00
5.735,536,04-07-07:00:00:03:a0:0f:00
5.736,536,04-07-07:00:00:03:a0:0f:00
5.738,536,04-07-07:00:00:03:a0:0f:00
5.739,536,04-07-07:00:00:03:a0:0f:00
5.741,536,04-07-07:00:00:03:a0:0f:00
5.742,536,04-07-07:00:00:03:a0:0f:00
5.744,536,04-07-07:00:00:03:a0:0f:00
5.776,536,04-07-07:00:00:03:a0:0f:00
5.777,536,04-07-07:00:00:03:a0:0f:00
5.779,536,04-07-07:00:00:03:a0:0f:00
5.780,536,04-07-07:00:00:03:a0:0f:00
5.782,536,04-07-07:00:00:03:a0:0f:00
5.783,536,04-07-07:00:00:03:a0:0f:00
5.784,536,04-07-07:00:00:03:a0:0f:00
5.786,536,04-07-07:00:00:03:a0:0f:00
5.812,536,04-07-07:00:00:03:a0:0f:00
5.813,536,04-07-07:00:00:03:a0:0f:00
5.815,536,04-07-07:00:00:03:a0:0f:00
5.816,536,04-07-07:00:00:03:a0:0f:00
5.818,536,04-07-07:00:00:03:a0:0f:00
5.819,536,04-07-07:00:00:03:a0:0f:00
5.822,536,04-07-07:00:00:03:a0:0f:00
5.823,536,04-07-07:00:00:03:a0:0f:00
5.848,536,04-07-07:00:00:03:a0:0f:00
5.849,536,04-07-07:00:00:03:a0:0f:00
5.851,536,04-07-07:00:00:03:a0:0f:00
5.852,536,04-07-07:00:00:03:a0:0f:00
5.854,536,04-07-07:00:00:03:a0:0f:00
5.855,536,04-07-07:00:00:03:a0:0f:00
5.856,536,04-07-07:00:00:03:a0:0f:00
5.858,536,04-07-07:00:00:03:a0:0f:00
5.859,536,04-07-07:00:00:03:a0:0f:00
5.884,536,04-07-07:00:00:03:a0:0f:00
5.885,536,04-07-07:00:00:03:a0:0f:00
5.887,536,04-07-07:00:00:03:a0:0f:00
5.888,536,04-07-07:00:00:03:a0:0f:00
5.890,536,04-07-07:00:00:03:a0:0f:00
5.891,536,04-07-07:00:00:03:a0:0f:00
5.894,536,04-07-07:00:00:03:a0:0f:00
5.895,536,04-07-07:00:00:03:a0:0f:00
5.897,536,04-07-07:00:00:03:a0:0f:00
5.898,536,04-07-07:00:00:03:a0:0f:00
5.921,536,04-07-07:00:00:03:a0:0f:00
5.922,536,04-07-07:00:00:03:a0:0f:00
5.924,536,04-07-07:00:00:03:a0:0f:00
5.925,536,04-07-07:00:00:03:a0:0f:00
5.927,536,04-07-07:00:00:03:a0:0f:00
5.928,536,04-07-07:00:00:03:a0:0f:00
5.929,536,04-07-07:00:00:03:a0:0f:00
5.931,536,04-07-07:00:00:03:a0:0f:00
5.932,536,04-07-07:00:00:03:a0:0f:00
5.934,536,04-07-07:00:00:03:a0:0f:00
5.935,536,04-07-07:00:00:03:a0:0f:00
5.965,536,04-07-07:00:00:03:a0:0f:00
5.966,536,04-07-07:00:00:03:a0:0f:00
5.968,536,04-07-07:00:00:03:a0:0f:00
5.969,536,04-07-07:00:00:03:a0:0f:00
5.971,536,04-07-07:00:00:03:a0:0f:00
5.972,536,04-07-07:00:00:03:a0:0f:00
5.974,536,04-07-07:00:00:03:a0:0f:00
5.977,536,04-07-07:00:00:03:a0:0f:00
5.978,536,04-07-07:00:00:02:a0:0f:00
5.980,536,04-07-07:00:00:03:a0:0f:00
5.983,536,04-07-07:00:00:03:a0:0f:00
5.984,536,04-07-07:00:00:02:a0:0f:00
5.986,536,04-07-07:00:00:02:a0:0f:00
5.989,536,04-07-07:00:00:02:a0:0f:00
5.992,536,04-07-07:00:00:02:a0:0f:00
5.995,536,04-07-07:00:00:02:a0:0f:00
5.997,536,04-07-07:00:00:02:a0:0f:00
6.000,536,04-07-07:00:00:02:a0:0f:00
6.003,536,04-07-07:00:00:02:a0:0f:00
6.006,536,04-07-07:00:00:02:a0:0f:00
6.009,536,04-07-07:00:00:02:a0:0f:00
6.011,536,04-07-07:00:00:02:a0:0f:00
6.015,536,04-07-07:00:00:02:a0:0f:00
6.016,536,04-07-07:00:00:03:a0:0f:00
6.019,536,04-07-07:00:00:03:a0:0f:00
6.020,536,04-07-07:00:00:02:a0:0f:00
6.022,536,04-07-07:00:00:03:a0:0f:00
6.025,536,04-07-07:00:00:03:a0:0f:00
6.026,536,04-07-07:00:00:02:a0:0f:00
6.028,536,04-07-07:00:00:03:a0:0f:00
6.031,536,04-07-07:00:00:03:a0:0f:00
6.032,536,04-07-07:00:00:02:a0:0f:00
6.034,536,04-07-07:00:00:03:a0:0f:00
6.036,536,04-07-07:00:00:03:a0:0f:00
6.038,536,04-07-07:00:00:02:a0:0f:00
6.039,536,04-07-07:00:00:03:a0:0f:00
6.042,536,04-07-07:00:00:03:a0:0f:00
6.043,536,04-07-07:00:00:02:a0:0f:00
6.045,536,04-07-07:00:00:03:a0:0f:00
6.047,536,04-07-07:00:00:02:a0:0f:00
6.050,536,04-07-07:00:00:02:a0:0f:00
6.053,536,04-07-07:00:00:02:a0:0f:00
6.055,536,04-07-07:00:00:02:a0:0f:00
6.058,536,04-07-07:00:00:02:a0:0f:00
6.061,536,04-07-07:00:00:02:a0:0f:00
6.064,536,04-07-07:00:00:02:a0:0f:00
6.066,536,04-07-07:00:00:03:a0:0f:00
6.067,536,04-07-07:00:00:03:a0:0f:00
6.069,536,04-07-07:00:00:03:a0:0f:00
6.070,536,04-07-07:00:00:03:a0:0f:00
6.072,536,04-07-07:00:00:03:a0:0f:00
6.073,536,04-07-07:00:00:03:a0:0f:00
6.081,536,04-07-07:00:00:03:a0:0f:00
6.082,536,04-07-07:00:00:03:a0:0f:00
6.084,536,04-07-07:00:00:03:a0:0f:00
6.085,536,04-07-07:00:00:03:a0:0f:00
6.090,536,04-07-07:00:00:03:a0:0f:00
6.091,536,04-07-07:00:00:03:a0:0f:00
6.103,536,04-07-07:00:00:03:a0:0f:00
6.104,536,04-07-07:00:00:03:a0:0f:00
6.106,536,04-07-07:00:00:03:a0:0f:00
6.107,536,04-07-07:00:00:03:a0:0f:00
6.109,536,04-07-07:00:00:03:a0:0f:00
6.110,536,04-07-07:00:00:03:a0:0f:00
6.125,536,04-07-07:00:00:03:a0:0f:00
6.126,536,04-07-07:00:00:03:a0:0f:00
6.128,536,04-07-07:00:00:03:a0:0f:00
6.129,536,04-07-07:00:00:03:a0:0f:00
6.131,536,04-07-07:00:00:03:a0:0f:00
